Date,AAPL,AMGN,AMZN,BAC,CSCO,FB,GE,GOOGL,IBM,JNJ,JPM,KO,ORCL,PEP,PG,T,XOM,^GSPC
2014-05-28,20.083799362182617,97.02944946289062,310.1600036621094,13.399470329284668,19.88894271850586,63.5099983215332,21.8076229095459,570.4500122070312,138.954345703125,83.47970581054688,45.6645622253418,32.353389739990234,37.2540397644043,70.9308853149414,65.33686828613281,23.705812454223633,74.79229736328125,1909.780029296875
2014-05-29,20.449735641479492,97.30626678466797,313.7799987792969,13.408318519592285,19.77675437927246,63.83000183105469,21.873058319091797,570.5599975585938,139.47044372558594,83.8625717163086,45.88691711425781,32.41718292236328,37.818626403808594,71.46855163574219,65.58158111572266,23.739351272583008,74.94771575927734,1920.030029296875
2014-05-30,20.373138427734375,97.2978744506836,312.54998779296875,13.399470329284668,19.728675842285156,63.29999923706055,21.913959503173828,571.6500244140625,139.92584228515625,84.44517517089844,45.76338195800781,32.61650085449219,37.657325744628906,71.95734405517578,65.89969635009766,23.793012619018555,74.40005493164062,1923.5699462890625
2014-06-02,20.233135223388672,97.68375396728516,308.8399963378906,13.505674362182617,19.85688591003418,63.08000183105469,21.94668197631836,564.3400268554688,140.93531799316406,85.03611755371094,45.582218170166016,32.57663345336914,37.612510681152344,71.5826187133789,65.5489501953125,23.772884368896484,73.96339416503906,1924.969970703125
2014-06-03,20.519254684448242,98.24578857421875,307.19000244140625,13.461424827575684,19.77675437927246,62.869998931884766,21.913959503173828,554.510009765625,139.93345642089844,85.27748107910156,45.788089752197266,32.59257888793945,37.469120025634766,71.86771392822266,65.1982192993164,23.611900329589844,74.29643249511719,1924.239990234375
2014-06-04,20.753564834594727,99.94863891601562,306.7799987792969,13.461424827575684,19.63251304626465,63.34000015258789,21.71764373779297,553.760009765625,140.03970336914062,85.4605712890625,45.853973388671875,32.52083206176758,37.37054443359375,71.75691223144531,65.14109802246094,23.511274337768555,74.03741455078125,1927.8800048828125
2014-06-05,20.834989547729492,98.7658920288086,323.57000732421875,13.65613079071045,19.792781829833984,63.189998626708984,21.897600173950195,564.9299926757812,141.15541076660156,85.91002655029297,46.63632583618164,32.60054016113281,37.729000091552734,72.02777099609375,65.34501647949219,23.54482078552246,74.41485595703125,1940.4599609375
2014-06-06,20.77770233154297,98.83297729492188,329.6700134277344,13.797737121582031,19.896953582763672,62.5,22.23297882080078,566.030029296875,141.45138549804688,85.876708984375,46.916324615478516,32.68027877807617,38.20398712158203,72.15087890625,65.27977752685547,23.49115753173828,75.19194030761719,1949.43994140625
2014-06-09,21.11017417907715,97.64183807373047,327.5,14.018997192382812,19.87291145324707,62.880001068115234,22.44565200805664,570.72998046875,141.33755493164062,85.91002655029297,47.28691864013672,32.61650085449219,38.2667121887207,72.22476196289062,65.32870483398438,23.484451293945312,75.13273620605469,1951.27001953125
2014-06-10,21.234086990356445,98.22901916503906,332.4100036621094,14.089799880981445,20.033172607421875,65.7699966430664,22.42111587524414,568.2999877929688,139.87271118164062,86.64242553710938,47.68220520019531,32.74405288696289,38.23086929321289,72.56945037841797,65.37763977050781,23.437484741210938,75.08831787109375,1950.7900390625
2014-06-11,21.14622688293457,97.59149169921875,335.20001220703125,13.797737121582031,20.06523323059082,65.77999877929688,22.208436965942383,567.5,138.32440185546875,85.99324035644531,47.16337203979492,32.57663345336914,38.14125061035156,72.04419708251953,65.30423736572266,23.350296020507812,75.45094299316406,1943.8900146484375
2014-06-12,20.792510986328125,97.47404479980469,325.9100036621094,13.647279739379883,19.76072883605957,64.29000091552734,22.053022384643555,559.5,137.54263305664062,85.33570861816406,46.97397232055664,32.46818161010742,37.63938903808594,71.5845718383789,65.05953216552734,23.36370849609375,75.23634338378906,1930.1099853515625
2014-06-13,20.56496238708496,97.33142852783203,326.2699890136719,13.664978981018066,19.792781829833984,64.5,22.118453979492188,560.3499755859375,138.55967712402344,85.33570861816406,46.97397232055664,32.42802810668945,37.76484680175781,71.55995178222656,64.96165466308594,23.497865676879883,75.96903991699219,1936.1600341796875
2014-06-16,20.772233963012695,97.44050598144531,327.6199951171875,13.523377418518066,19.656558990478516,64.19000244140625,21.938499450683594,552.2999877929688,138.4003143310547,85.26912689208984,46.83396911621094,32.66098403930664,37.77382278442383,71.85542297363281,65.00244140625,23.46432113647461,76.16883850097656,1937.780029296875
2014-06-17,20.745197296142578,97.44889831542969,325.6199951171875,13.797737121582031,19.63251304626465,64.4000015258789,21.97939682006836,550.6199951171875,138.33201599121094,84.83634185791016,47.28691864013672,32.86982727050781,37.926170349121094,71.63382720947266,64.91271209716797,23.49115753173828,75.79878234863281,1941.989990234375
2014-06-18,20.76772117614746,98.55618286132812,334.3800048828125,13.850839614868164,19.736682891845703,65.5999984741211,21.995758056640625,560.6599731445312,139.34902954101562,85.5687484741211,47.583377838134766,33.3839225769043,38.365291595458984,72.96338653564453,65.083984375,23.611900329589844,76.02823638916016,1956.97998046875
2014-06-19,20.69563102722168,98.85814666748047,327.0,13.762334823608398,19.80078887939453,64.33999633789062,22.210189819335938,564.989990234375,138.75701904296875,86.40106964111328,47.188087463378906,33.56867218017578,38.09645080566406,73.94828796386719,65.45106506347656,23.71922492980957,75.95421600341797,1959.47998046875
2014-06-20,20.481603622436523,101.47535705566406,324.20001220703125,13.682633399963379,19.896953582763672,64.5,22.24317741394043,566.52001953125,137.7931365966797,87.61624145507812,47.39396667480469,33.48834991455078,36.5819091796875,73.12754821777344,65.1982192993164,23.739351272583008,76.8423080444336,1962.8699951171875
2014-06-23,20.463577270507812,99.93187713623047,327.239990234375,13.850894927978516,19.792781829833984,65.37000274658203,22.00400733947754,574.2899780273438,138.24090576171875,87.18343353271484,47.9210205078125,33.52046585083008,36.83283996582031,72.54480743408203,64.8637466430664,23.739351272583008,77.2493667602539,1962.6099853515625
2014-06-24,20.33966636657715,99.64665985107422,324.1600036621094,13.718057632446289,19.656558990478516,65.72000122070312,21.921525955200195,572.5399780273438,137.28456115722656,87.05024719238281,47.28691864013672,33.61687088012695,36.52813720703125,72.2657699584961,64.44775390625,23.672269821166992,76.02823638916016,1949.97998046875
2014-06-25,20.357688903808594,100.17513275146484,327.44000244140625,13.70034408569336,19.80880355834961,67.44000244140625,21.78957748413086,585.9299926757812,137.16314697265625,88.02406311035156,47.37750244140625,33.705223083496094,36.259281158447266,72.70076751708984,64.70063018798828,23.652145385742188,75.5915756225586,1959.530029296875
2014-06-26,20.47935676574707,99.94026184082031,325.69000244140625,13.64720630645752,19.752708435058594,67.12999725341797,21.682357788085938,584.77001953125,136.89749145507812,87.9325180053711,47.26221466064453,33.76145935058594,35.981475830078125,72.7253646850586,64.12965393066406,23.652145385742188,75.51014709472656,1957.219970703125
2014-06-27,20.722671508789062,99.47889709472656,324.57000732421875,13.576356887817383,19.792781829833984,67.5999984741211,21.797822952270508,585.6900024414062,137.91455078125,87.3831787109375,47.37750244140625,33.88997268676758,36.321998596191406,72.84849548339844,64.45591735839844,23.75276756286621,74.9032974243164,1960.9599609375
2014-06-30,20.93670082092285,99.29434967041016,324.7799987792969,13.611781120300293,19.912979125976562,67.29000091552734,21.674108505249023,584.6699829101562,137.58062744140625,87.07524108886719,47.45161819458008,34.02653121948242,36.321998596191406,73.32452392578125,64.10517883300781,23.71922492980957,74.51105499267578,1960.22998046875
2014-07-01,21.069625854492188,100.92170715332031,332.3900146484375,13.815471649169922,20.09728240966797,68.05999755859375,21.773080825805664,591.489990234375,141.43621826171875,88.11563110351562,47.741859436035156,33.970306396484375,36.53709411621094,73.1521987915039,64.66801452636719,23.79971694946289,75.01434326171875,1973.3199462890625
